Employee ID,Employee Name,Department,Designation,Gender,Joining Date,Exit Date,Salary,Attendance %,Location,Employment Status
EMP2578,Deepak Sharma,hr,Executive,Male,13-08-2022,,28625,84.4,Pune,Active
EMP2579,Isha Mehta,sales,Senior Executive,Female,23-08-2019,,37631,81.4,Pune,Active
EMP2580,Kiran Nair,Sales,Coordinator,Female,11-04-2022,,37391,78.6,Indore,Exited
EMP2581,Swati Patel,Human Resource,Senior Executive,Female,20-12-2020,06-04-2023,23565,84.1,Indore,Exited
EMP2582,Kavya Shinde,HR,Manager,Female,30-06-2019,,18366,96.6,Chennai,Active
EMP2583,Pooja Jain,hr,Coordinator,Male,20-01-2023,08-04-2024,67508,77.1,Nagpur,Exited
EMP2584,Kiran Kulkarni,Marketing,Senior Executive,Male,22-07-2021,10-10-2021,65999,93.6,Chennai,Exited
EMP2585,Shreya Verma,Marketing,Analyst,Female,11-06-2019,,45252,88.1,Indore,Exited
EMP2586,Isha Bhosale,sales,Executive,Male,11-03-2019,,34484,78.0,Mumbai,Active
EMP2587,Swati Singh,IT,Senior Executive,Female,01-11-2021,,18651,98.9,Nagpur,Active
EMP2588,Vikas Reddy,Operations,Manager,Male,16-10-2021,,67556,85.8,Pune,Active
EMP2589,Neha Kulkarni,Finance,Manager,Female,26-09-2020,,36546,88.6,Bengaluru,Active
EMP2590,Shreya Ninawe,Marketing,Analyst,Female,13-06-2022,,20714,92.7,Nagpur,Exited
EMP2591,Pooja Nair,IT,Senior Executive,Male,26-05-2021,,58577,83.9,Mumbai,Active
EMP2592,Manoj Patil,Sales,Senior Executive,Female,16-05-2023,,64488,96.0,Mumbai,Active
EMP2593,Sai Patil,Finance,Analyst,Male,20-02-2023,29-09-2023,56513,90.1,Wardha,Exited
EMP2594,Neha Yadav,IT,Executive,Male,20-02-2022,03-07-2024,84219,91.9,Hyderabad,Exited
EMP2595,Diya Mehta,Marketing,Senior Executive,Male,25-10-2024,,54101,84.0,Mumbai,Active
EMP2596,Akash Jain,HR,Analyst,Male,01-04-2022,,56191,97.5,Delhi,Active
EMP2597,Bhavna Mishra,Finance,Associate,Male,25-11-2024,17-06-2027,34014,94.2,Pune,Exited
EMP2598,Aditya Singh,Admin,Coordinator,Male,06-02-2024,22-05-2026,34223,88.2,Delhi,Exited
EMP2599,Diya Choudhary,hr,Manager,Female,21-03-2021,,71083,100.0,Mumbai,Exited
EMP2600,Ritika Pawar,HR,Associate,Female,11-11-2019,,,99.7,Pune,Active
EMP2601,Isha Nair,IT,Analyst,Male,18-11-2024,,19398,94.6,Mumbai,Active
EMP2602,Rohan Singh,sales,Coordinator,Male,27-08-2023,,34765,77.3,Chennai,Active
EMP2603,Sneha Reddy,Operations,Manager,Female,16-12-2021,17-09-2023,33689,97.5,Delhi,Exited
EMP2604,Neha Mishra,Admin,Executive,Female,17-11-2022,,25594,88.1,Pune,Active
EMP2605,Deepak Nair,Admin,Analyst,Male,20-03-2022,,56304,81.9,Wardha,Active
EMP2606,Sneha Sharma,Admin,Analyst,Male,24-07-2020,,38667,72.2,Wardha,Exited
EMP2607,Aadhya Jain,sales,Senior Executive,Male,10-09-2023,,30088,90.9,Bengaluru,Active
EMP2608,Arjun Nair,Marketing,Manager,Male,27-07-2023,,66081,93.3,Hyderabad,Active
EMP2609,Diya Reddy,IT,Coordinator,Male,22-10-2023,21-12-2025,24076,73.5,Nagpur,Exited
EMP2610,Kavya Sharma,HR,Senior Executive,Female,01-03-2021,,44631,81.9,Pune,Active
EMP2611,Manoj Sharma,IT,Executive,Male,22-09-2020,,45899,93.0,Bengaluru,Exited
EMP2612,Ritika Jain,sales,Coordinator,Male,02-08-2019,06-03-2020,75178,84.6,Wardha,Exited
EMP2613,Kavya Mehta,Human Resource,Executive,Male,13-05-2021,,23287,79.1,Indore,Exited
EMP2614,Aarav Nair,Operations,Manager,Male,05-03-2021,,80506,82.2,Delhi,Exited
EMP2615,Diya Mishra,Admin,Manager,Female,23-05-2020,,31431,83.5,Mumbai,Active
EMP2616,Siddharth Verma,Marketing,Senior Executive,Male,17-02-2023,,55925,98.0,Wardha,Active
EMP2617,Aadhya Choudhary,Human Resource,Manager,Female,09-07-2023,16-03-2025,67265,94.9,Wardha,Exited
EMP2618,Aditya Nair,Sales,Analyst,Female,17-08-2020,30-06-2022,50532,87.0,Bengaluru,Exited
EMP2619,Aarav Nair,Sales,Executive,Male,07-03-2021,,42952,95.2,Delhi,Active
EMP2619, Priya Gupta ,IT,Coordinator,Male,14-07-2023,,71453,99.7,Wardha,Active
EMP2621,Arjun Patil,hr,Analyst,Male,16-02-2024,17-04-2024,75932,79.3,Delhi,Exited
EMP2622,Amit Bhosale,Finance,Manager,Male,27-08-2022,03-04-2025,36156,95.1,Bengaluru,Exited
EMP2623,Manoj Sharma,sales,Manager,Female,28-07-2023,,36672,80.2,Indore,Active
EMP2624,Kiran Gupta,IT,Manager,Female,09-01-2023,,74904,72.8,Indore,Active
EMP2625,Neha Choudhary,IT,Executive,Female,12-11-2022,14-07-2025,46394,94.3,Pune,Exited
EMP2626,Akash Gupta,Finance,Senior Executive,Male,04-12-2024,06-08-2027,33753,93.3,Chennai,Exited
EMP2627,Vikas Gupta,Finance,Analyst,Female,26-06-2022,05-09-2022,21860,92.6,Mumbai,Exited
EMP2628,Aarav Nair,IT,Executive,Female,20-05-2023,,25228,85.1,Pune,Exited
EMP2629,Aditya Deshmukh,Admin,Executive,Female,03-10-2022,,24280,85.8,Bengaluru,Active
EMP2630,Aditya Yadav,Admin,Analyst,Male,27-10-2019,,71449,96.2,Wardha,Exited
EMP2631,Nikhil Pawar,Human Resource,Senior Executive,Male,26-07-2019,,54673,96.9,Wardha,Exited
EMP2632,Isha Bhosale,Sales,Manager,Female,20-05-2023,,25626,96.6,Chennai,Active
EMP2633,Bhavna Pawar,Human Resource,Manager,Female,15-07-2020,,30067,91.7,Wardha,Exited
EMP2634,Swati Patil,HR,Executive,Female,21-10-2020,,52543,98.1,Indore,Active
EMP2635,Aadhya Patel,Finance,Analyst,Male,23-03-2021,,77489,98.1,Hyderabad,Active
EMP2636,Pooja Ninawe,Finance,Associate,Male,13-11-2022,,28374,76.1,Nagpur,Exited
EMP2637,Akash Singh,hr,Executive,Male,31-10-2020,,67785,92.5,Delhi,Active
EMP2638,Manoj Nair,sales,Associate,Male,26-06-2020,05-03-2022,63215,75.7,Wardha,Exited
EMP2639,Aditya Mehta,Sales,Coordinator,Female,11-06-2022,23-07-2024,40111,71.4,Chennai,Exited
EMP2640,Priya Nair,HR,Analyst,Female,23-01-2020,,24933,76.1,Bengaluru,Exited
EMP2641,Manoj Singh,IT,Associate,Female,10-04-2024,,36582,90.0,Nagpur,Active
EMP2642,Swati Ninawe,hr,Associate,Male,27-02-2019,,30093,73.1,Delhi,Active
EMP2643,Aadhya Nair,IT,Analyst,Female,03-12-2020,20-05-2022,75400,96.0,Delhi,Exited
EMP2644,Deepak Mehta,Finance,Associate,Male,15-04-2020,,59738,80.2,Wardha,Active
EMP2645,Shreya Sharma,Operations,Associate,Male,22-10-2023,21-03-2024,77450,82.1,Wardha,Exited
EMP2646,Diya Patil,Marketing,Executive,Female,23-08-2020,,65852,86.2,Pune,Active
EMP2647,Akash Ninawe,Human Resource,Associate,Female,06-07-2021,15-01-2022,29296,70.4,Hyderabad,Exited
EMP2648,Vikas Shinde,hr,Coordinator,Male,21-12-2021,09-02-2024,27550,72.2,Nagpur,Exited
EMP2649,Sneha Choudhary,IT,Analyst,Female,14-02-2024,,53195,88.7,Indore,Active
EMP2650,Priya Mehta,HR,Senior Executive,Male,10-10-2020,,,98.5,Delhi,Active
EMP2651,Akash Mehta,IT,Manager,Male,24-10-2021,24-09-2022,62265,89.4,Bengaluru,Exited
EMP2652,Pooja Shinde,Marketing,Manager,Female,09-09-2024,17-11-2026,22692,72.7,Nagpur,Exited
EMP2653,Diya Mehta,IT,Executive,Female,08-01-2024,12-08-2025,42479,78.2,Pune,Exited
EMP2654,Siddharth Patel,Operations,Coordinator,Female,20-07-2024,19-01-2025,75208,91.6,Nagpur,Exited
EMP2655,Manoj Gupta,sales,Manager,Male,15-10-2024,,82737,93.7,Indore,Active
EMP2656,Sneha Nair,HR,Senior Executive,Male,21-06-2023,,49127,90.9,Mumbai,Active
EMP2657,Akash Mishra,IT,Executive,Male,10-04-2023,12-12-2024,23022,75.0,Indore,Exited
EMP2658,Sai Jain,sales,Associate,Female,04-01-2022,,69534,75.9,Hyderabad,Exited
EMP2659,Manoj Bhosale,Sales,Manager,Female,30-01-2021,,35445,93.7,Delhi,Active
EMP2660,Deepak Deshmukh,Marketing,Manager,Female,27-02-2020,19-12-2020,28434,75.6,Hyderabad,Exited
EMP2661,Shreya Reddy,Human Resource,Associate,Male,07-11-2022,,40525,96.1,Delhi,Exited
EMP2662,Sneha Nair,Admin,Coordinator,Male,24-02-2023,,47301,86.8,Chennai,Active
EMP2663,Pooja Mishra,HR,Executive,Female,28-06-2024,15-12-2026,60516,92.7,Bengaluru,Exited
EMP2664,Manoj Kulkarni,Finance,Manager,Male,01-02-2019,,58189,96.3,Indore,Active
EMP2664,Manoj Choudhary,hr,Analyst,Female,08-04-2020,23-10-2020,24145,87.5,Bengaluru,Exited
EMP2666,Kiran Verma,hr,Senior Executive,Male,31-01-2023,,69711,79.8,Wardha,Active
EMP2667,Vihaan Jain,sales,Manager,Male,08-04-2021,,46389,81.0,Delhi,Active
EMP2668,Manoj Pawar,Operations,Associate,Female,18-11-2024,,49214,95.5,Mumbai,Active
EMP2669,Aarav Bhosale,Sales,Executive,Male,05-09-2020,,55156,93.3,Nagpur,Active
EMP2670,Isha Patil,Admin,Coordinator,Male,07-12-2024,,79982,88.2,Nagpur,Active
EMP2671,Bhavna Reddy,HR,Associate,Male,17-01-2022,,63654,96.7,Hyderabad,Exited
EMP2672,Vikas Pawar,IT,Associate,Female,28-08-2019,16-05-2021,84380,86.2,Bengaluru,Exited
EMP2673,Priya Ninawe,Human Resource,Coordinator,Female,11-07-2024,07-09-2026,54649,92.0,Chennai,Exited
EMP2674,Pooja Jain,Admin,Analyst,Female,25-03-2022,,83802,98.7,Pune,Active
EMP2675,Aditya Pawar,sales,Executive,Male,15-04-2019,,18820,74.7,Bengaluru,Active
EMP2676,Pooja Joshi,Admin,Analyst,Male,08-08-2021,,48988,94.0,Hyderabad,Active
EMP2677,Aditya Deshmukh,HR,Manager,Female,20-08-2022,06-03-2024,44750,86.7,Nagpur,Exited
EMP2678,Akash Singh,Sales,Associate,Female,27-05-2022,15-12-2023,68209,74.3,Delhi,Exited
EMP2679,Kavya Shinde,Operations,Analyst,Female,13-04-2022,,18834,95.4,Nagpur,Exited
EMP2680, Swati Mishra ,Sales,Analyst,Male,06-05-2021,,46631,92.1,Delhi,Active
EMP2681,Manoj Patel,Human Resource,Manager,Female,30-03-2021,,18928,88.7,Mumbai,Active
EMP2682,Neha Sharma,hr,Senior Executive,Female,29-10-2024,,72443,74.8,Indore,Active
EMP2683,Isha Mishra,HR,Associate,Male,21-12-2024,,79821,90.0,Nagpur,Active
EMP2684,Kiran Ninawe,sales,Coordinator,Female,20-05-2024,23-07-2026,65603,84.5,Chennai,Exited
EMP2685,Arjun Choudhary,HR,Coordinator,Female,25-08-2022,,29827,81.5,Indore,Active
EMP2686,Diya Singh,IT,Executive,Female,06-08-2019,,75610,75.3,Wardha,Active
EMP2687,Akash Deshmukh,Finance,Executive,Female,20-12-2023,,42398,75.5,Nagpur,Active
EMP2688,Rohan Choudhary,Admin,Senior Executive,Male,26-05-2021,06-10-2021,73980,89.2,Delhi,Exited
EMP2689,Vikas Mehta,Human Resource,Manager,Female,26-08-2021,,60611,91.1,Delhi,Active
EMP2690,Kiran Choudhary,Marketing,Associate,Male,12-04-2021,23-03-2022,52967,84.7,Wardha,Exited
EMP2691,Shreya Reddy,Finance,Coordinator,Female,23-10-2020,,20563,77.8,Bengaluru,Exited
EMP2692,Rohan Reddy,Admin,Coordinator,Female,22-04-2020,,76566,70.1,Nagpur,Active
EMP2693,Isha Patel,Human Resource,Coordinator,Female,16-08-2019,,79408,91.6,Delhi,Exited
EMP2694,Rahul Jain,Human Resource,Analyst,Male,26-10-2024,,35126,94.4,Pune,Active
EMP2695,Arjun Mishra,IT,Executive,Male,11-08-2019,,40710,78.0,Indore,Active
EMP2696,Rahul Bhosale,Operations,Manager,Female,25-10-2024,27-06-2025,66784,75.5,Indore,Exited
EMP2697,Neha Verma,HR,Senior Executive,Male,07-04-2021,,54455,97.7,Pune,Active
EMP2698,Manoj Choudhary,Admin,Executive,Female,06-08-2022,,78321,95.1,Nagpur,Active
EMP2699,Ananya Choudhary,hr,Manager,Female,04-04-2019,,39951,89.9,Pune,Active
EMP2700,Priya Deshmukh,Operations,Coordinator,Male,09-02-2022,,,97.3,Chennai,Active
EMP2701,Rahul Patel,Finance,Analyst,Female,09-08-2024,,33095,71.5,Nagpur,Active
EMP2702,Shreya Gupta,hr,Manager,Female,28-04-2021,,33476,82.3,Nagpur,Active
EMP2703,Vivaan Singh,Admin,Associate,Female,01-01-2020,,32773,73.1,Nagpur,Active
EMP2704,Vivaan Singh,Admin,Manager,Female,11-05-2019,,62949,98.0,Delhi,Exited
EMP2705,Swati Bhosale,Finance,Senior Executive,Male,01-06-2019,14-09-2020,67844,86.1,Nagpur,Exited
EMP2706,Isha Yadav,Marketing,Analyst,Male,29-02-2020,,54968,72.7,Mumbai,Active
EMP2707,Kiran Mehta,IT,Executive,Female,19-11-2024,,62191,99.5,Nagpur,Active
EMP2708,Siddharth Yadav,IT,Manager,Female,11-06-2020,,43382,99.8,Hyderabad,Active
EMP2709,Shreya Patil,hr,Analyst,Female,06-01-2019,,63251,94.7,Pune,Active
EMP2709,Diya Shinde,hr,Coordinator,Female,04-08-2020,,65056,86.2,Chennai,Exited
EMP2711,Priya Gupta,Finance,Executive,Male,21-04-2019,15-11-2021,38469,99.7,Mumbai,Exited
EMP2712,Kavya Singh,sales,Senior Executive,Male,25-10-2020,,82861,75.0,Mumbai,Exited
EMP2713,Isha Patel,IT,Analyst,Male,12-10-2023,,72046,73.8,Bengaluru,Active
EMP2714,Amit Singh,sales,Analyst,Female,01-08-2022,09-02-2023,18993,71.0,Mumbai,Exited
EMP2715,Vihaan Sharma,Admin,Senior Executive,Female,27-01-2023,25-09-2024,77175,96.8,Bengaluru,Exited
EMP2716,Siddharth Patel,sales,Analyst,Female,19-12-2023,28-03-2025,40607,84.4,Pune,Exited
EMP2717,Arjun Kulkarni,Operations,Executive,Male,14-11-2023,,32491,93.1,Indore,Active
EMP2718,Vihaan Verma,Finance,Associate,Female,20-04-2019,30-08-2019,76894,92.9,Pune,Exited
EMP2719,Rahul Ninawe,IT,Coordinator,Male,15-10-2024,,19720,94.4,Hyderabad,Active
EMP2720,Isha Singh,Human Resource,Manager,Male,05-05-2019,,62920,83.9,Delhi,Active
EMP2721,Amit Verma,IT,Executive,Female,30-01-2024,,50309,91.4,Hyderabad,Active
EMP2722,Aditya Verma,Sales,Analyst,Male,19-01-2023,10-09-2023,70509,91.1,Mumbai,Exited
EMP2723,Aarav Choudhary,IT,Associate,Female,14-01-2021,07-08-2022,64574,91.1,Bengaluru,Exited
EMP2724,Rahul Sharma,Finance,Analyst,Male,08-05-2020,,61746,88.2,Nagpur,Active
EMP2725,Manoj Shinde,Sales,Senior Executive,Male,27-11-2023,27-05-2024,28345,85.7,Nagpur,Exited
EMP2726,Sakshi Reddy,HR,Associate,Female,12-05-2019,,52865,82.8,Bengaluru,Active
EMP2727,Sneha Choudhary,HR,Associate,Female,05-10-2019,,24629,90.0,Pune,Active
EMP2728,Swati Kulkarni,HR,Manager,Female,22-03-2019,28-10-2020,26905,87.2,Hyderabad,Exited
EMP2729,Diya Patel,sales,Coordinator,Male,06-12-2020,,51491,94.2,Bengaluru,Active
EMP2730,Nikhil Bhosale,Operations,Analyst,Female,06-06-2023,29-04-2025,26535,87.7,Pune,Exited
EMP2731,Manoj Pawar,IT,Associate,Male,13-04-2022,,71855,74.5,Wardha,Active
EMP2732,Priya Verma,Operations,Senior Executive,Female,19-05-2024,,40832,75.5,Indore,Exited
EMP2733,Akash Choudhary,Admin,Executive,Male,30-03-2022,,76467,91.3,Bengaluru,Active
EMP2734,Sai Pawar,Human Resource,Executive,Female,18-04-2019,,79245,94.6,Indore,Active
EMP2735,Deepak Ninawe,hr,Manager,Male,31-12-2019,,38756,88.9,Bengaluru,Exited
EMP2736,Vihaan Mehta,hr,Coordinator,Female,21-08-2021,28-10-2023,84120,97.0,Pune,Exited
EMP2737,Aditya Shinde,HR,Executive,Female,24-08-2024,25-02-2026,22002,96.8,Bengaluru,Exited
EMP2738,Vikas Gupta,Human Resource,Coordinator,Male,07-05-2020,27-11-2022,64668,87.1,Wardha,Exited
EMP2739,Amit Mishra,Operations,Executive,Female,17-02-2019,,26089,86.2,Chennai,Active
EMP2740, Rahul Jain ,Operations,Associate,Male,19-01-2020,,42761,79.0,Chennai,Active
EMP2741,Aditya Patel,Human Resource,Analyst,Female,23-09-2024,19-06-2026,53443,86.8,Indore,Exited
EMP2742,Arjun Shinde,IT,Executive,Female,08-05-2024,,53013,76.9,Pune,Active
EMP2743,Aadhya Patel,Admin,Associate,Male,01-10-2023,,64479,84.8,Indore,Active
EMP2744,Nikhil Joshi,Human Resource,Senior Executive,Female,19-06-2024,24-10-2026,47377,80.6,Wardha,Exited
EMP2745,Rohan Patil,Human Resource,Manager,Female,14-04-2022,,73264,95.1,Chennai,Active
EMP2746,Neha Mehta,Finance,Coordinator,Female,20-12-2021,,77383,74.6,Wardha,Exited
EMP2747,Aarav Gupta,Marketing,Analyst,Male,16-10-2022,,68585,99.4,Hyderabad,Active
EMP2748,Rohan Joshi,IT,Coordinator,Male,01-02-2022,,18044,78.0,Chennai,Active
EMP2749,Vikas Nair,Finance,Associate,Female,18-06-2019,,51886,74.5,Indore,Exited
EMP2750,Isha Bhosale,Admin,Executive,Female,07-10-2019,,,72.2,Pune,Exited
EMP2751,Rohan Joshi,sales,Executive,Male,30-10-2020,,71396,76.4,Chennai,Active
EMP2752,Ritika Sharma,sales,Senior Executive,Female,03-02-2021,,23739,86.7,Pune,Active
EMP2753,Neha Jain,HR,Associate,Male,09-11-2020,20-09-2021,57595,77.9,Pune,Exited
EMP2754,Kavya Jain,HR,Associate,Male,02-03-2021,,72577,84.1,Wardha,Exited
EMP2754,Ritika Patel,Marketing,Coordinator,Male,03-06-2020,09-02-2022,23482,96.0,Wardha,Exited
EMP2756,Manoj Mehta,Human Resource,Associate,Male,01-02-2020,,53503,93.6,Hyderabad,Exited
EMP2757,Siddharth Ninawe,IT,Manager,Female,23-03-2023,12-01-2025,50633,90.9,Indore,Exited
EMP2758,Isha Yadav,Marketing,Senior Executive,Female,11-04-2023,14-10-2025,29835,87.7,Hyderabad,Exited
EMP2759,Kiran Verma,hr,Executive,Female,23-05-2020,,41669,99.8,Delhi,Active
EMP2760,Sakshi Patil,HR,Associate,Male,09-12-2022,,27225,82.7,Mumbai,Active
EMP2761,Diya Bhosale,Marketing,Senior Executive,Male,06-06-2023,,73213,82.3,Nagpur,Active
EMP2762,Vihaan Nair,Admin,Associate,Male,30-11-2021,25-02-2022,67674,71.5,Bengaluru,Exited
EMP2763,Kiran Gupta,Sales,Associate,Female,12-12-2024,,56445,90.5,Bengaluru,Exited
EMP2764,Kiran Mehta,Admin,Associate,Female,17-11-2023,06-02-2024,60844,74.9,Bengaluru,Exited
EMP2765,Sneha Pawar,sales,Coordinator,Female,30-06-2024,29-01-2027,21825,93.5,Bengaluru,Exited
EMP2766,Bhavna Jain,Finance,Analyst,Male,26-02-2021,,73725,95.7,Hyderabad,Active
EMP2767,Aadhya Patil,IT,Senior Executive,Female,19-06-2020,,72884,71.6,Chennai,Active
EMP2768,Nikhil Jain,Admin,Executive,Female,22-11-2022,,25038,74.8,Nagpur,Active
EMP2769,Vihaan Ninawe,Human Resource,Associate,Female,19-04-2022,,77234,90.8,Wardha,Active
EMP2770,Priya Patil,Human Resource,Executive,Male,18-07-2022,,69136,72.4,Bengaluru,Active
EMP2771,Sakshi Singh,hr,Executive,Male,06-03-2023,15-09-2024,68888,92.8,Indore,Exited
EMP2772,Aarav Singh,Operations,Analyst,Male,15-10-2024,04-04-2026,34757,75.2,Hyderabad,Exited
EMP2773,Isha Sharma,Sales,Senior Executive,Male,02-01-2024,,71549,89.2,Chennai,Active
EMP2774,Aditya Gupta,hr,Coordinator,Female,05-11-2020,,44724,76.9,Wardha,Active
EMP2775,Sneha Joshi,IT,Associate,Female,17-11-2022,14-06-2024,24303,99.2,Nagpur,Exited
EMP2776,Pooja Kulkarni,Marketing,Coordinator,Female,17-12-2020,,48482,96.4,Hyderabad,Exited
EMP2777,Kiran Kulkarni,HR,Senior Executive,Female,09-05-2019,,66159,80.2,Nagpur,Exited
EMP2778,Deepak Deshmukh,hr,Analyst,Female,01-04-2020,,43368,78.6,Indore,Active
EMP2779,Siddharth Reddy,Admin,Analyst,Male,14-12-2019,15-03-2022,70185,89.9,Nagpur,Exited
EMP2780,Rahul Ninawe,HR,Associate,Female,23-02-2021,12-07-2023,27538,91.4,Indore,Exited
EMP2781,Vivaan Patel,Admin,Senior Executive,Female,05-05-2023,,23466,91.4,Delhi,Active
EMP2782,Vivaan Patil,Admin,Senior Executive,Male,29-07-2021,25-01-2023,36982,79.9,Delhi,Exited
EMP2783,Ritika Yadav,HR,Manager,Female,27-05-2019,,27060,83.2,Indore,Active
EMP2784,Priya Nair,hr,Senior Executive,Female,07-10-2023,17-08-2024,51305,77.8,Chennai,Exited
EMP2785,Vivaan Mehta,Finance,Associate,Male,31-12-2024,31-05-2026,46500,70.5,Hyderabad,Exited
EMP2786,Diya Bhosale,hr,Coordinator,Female,25-08-2020,02-03-2022,51483,94.1,Chennai,Exited
EMP2787,Rohan Nair,Marketing,Senior Executive,Female,26-09-2020,,58117,87.4,Nagpur,Active
EMP2788,Manoj Reddy,hr,Analyst,Male,28-01-2022,13-11-2022,67393,94.3,Indore,Exited
EMP2789,Shreya Patil,Sales,Coordinator,Male,17-12-2020,,44703,87.8,Nagpur,Exited
EMP2790,Amit Joshi,Finance,Manager,Female,27-02-2020,,32775,70.9,Nagpur,Active
EMP2791,Ritika Choudhary,Finance,Analyst,Male,07-12-2020,,45799,73.6,Pune,Active
EMP2792,Aarav Ninawe,Finance,Executive,Female,20-12-2020,,20133,83.8,Chennai,Active
EMP2793,Vihaan Verma,HR,Coordinator,Male,11-09-2024,12-02-2025,19468,94.5,Delhi,Exited
EMP2794,Pooja Patil,hr,Coordinator,Female,28-03-2022,,48832,97.9,Delhi,Active
EMP2795,Nikhil Patel,Admin,Senior Executive,Female,21-09-2024,,81253,93.5,Indore,Active
EMP2796,Nikhil Gupta,Finance,Manager,Male,13-07-2022,05-04-2024,59470,71.0,Delhi,Exited
EMP2797,Shreya Sharma,Operations,Senior Executive,Female,14-07-2023,,18459,98.3,Chennai,Active
EMP2798,Isha Patel,sales,Associate,Female,22-03-2019,,75135,82.7,Pune,Active
EMP2799,Aditya Sharma,IT,Manager,Male,28-02-2023,24-03-2025,29835,99.6,Mumbai,Exited
EMP2799, Kiran Shinde ,Marketing,Coordinator,Female,19-08-2022,,,93.2,Wardha,Active
EMP2801,Vivaan Nair,Admin,Associate,Female,03-03-2019,19-05-2021,43512,86.4,Bengaluru,Exited
EMP2802,Vikas Gupta,IT,Executive,Male,28-12-2024,,78176,86.2,Indore,Exited
EMP2803,Vikas Nair,Admin,Coordinator,Male,29-04-2020,27-04-2022,81608,80.9,Hyderabad,Exited
EMP2804,Kiran Choudhary,IT,Associate,Male,09-01-2021,28-04-2021,77568,90.8,Delhi,Exited
EMP2805,Arjun Sharma,hr,Associate,Male,27-06-2020,17-09-2022,64990,81.4,Bengaluru,Exited
EMP2806,Aditya Mehta,HR,Associate,Female,18-02-2023,,27547,80.1,Hyderabad,Active
EMP2807,Vihaan Shinde,Operations,Associate,Female,15-02-2024,01-02-2026,36083,81.6,Nagpur,Exited
EMP2808,Kiran Patel,hr,Analyst,Female,15-08-2020,,70797,78.0,Nagpur,Exited
EMP2809,Arjun Bhosale,Operations,Executive,Female,01-10-2022,,76887,91.6,Hyderabad,Active
EMP2810,Aadhya Gupta,hr,Senior Executive,Female,20-11-2022,21-04-2025,23946,93.4,Nagpur,Exited
EMP2811,Aarav Choudhary,Human Resource,Manager,Male,01-06-2020,01-07-2020,20367,71.9,Chennai,Exited
EMP2812,Diya Jain,IT,Analyst,Male,31-01-2022,,78208,94.8,Bengaluru,Active
EMP2813,Deepak Reddy,Human Resource,Manager,Female,22-08-2024,,61004,70.2,Pune,Active
EMP2814,Rahul Nair,Marketing,Manager,Female,18-01-2021,,52316,77.2,Nagpur,Active
EMP2815,Kavya Patel,IT,Executive,Male,09-03-2023,,81107,93.6,Indore,Active
EMP2816,Nikhil Verma,hr,Associate,Male,20-04-2020,04-02-2022,41330,99.4,Pune,Exited
EMP2817,Sneha Ninawe,IT,Analyst,Female,28-11-2019,,65543,71.6,Nagpur,Active
EMP2818,Ananya Verma,HR,Coordinator,Female,08-03-2024,,74385,90.4,Mumbai,Active
EMP2819,Rahul Kulkarni,hr,Analyst,Male,27-08-2024,27-08-2025,56408,93.9,Indore,Exited
EMP2820,Isha Pawar,Admin,Senior Executive,Female,23-05-2021,21-02-2023,51697,93.0,Chennai,Exited
EMP2821,Manoj Patel,Admin,Analyst,Female,09-10-2024,,80145,94.3,Pune,Active
EMP2822,Ananya Patel,HR,Coordinator,Female,22-11-2021,,64110,76.7,Nagpur,Exited
EMP2823,Aditya Shinde,Sales,Senior Executive,Male,23-05-2021,10-12-2022,49713,82.6,Mumbai,Exited
EMP2824,Neha Kulkarni,Marketing,Associate,Male,19-11-2023,,74264,87.6,Delhi,Active
EMP2825,Sakshi Kulkarni,Sales,Analyst,Female,23-08-2024,,57798,94.0,Chennai,Active
EMP2826,Swati Yadav,IT,Senior Executive,Male,18-07-2020,,61364,83.4,Wardha,Active
EMP2827,Swati Kulkarni,HR,Executive,Female,31-05-2023,07-06-2024,64194,98.8,Nagpur,Exited
EMP2828,Ananya Choudhary,Human Resource,Senior Executive,Male,09-02-2019,,61687,71.3,Bengaluru,Active
EMP2829,Shreya Sharma,Admin,Executive,Male,21-02-2020,,31071,83.9,Indore,Active
EMP2830,Neha Singh,Admin,Senior Executive,Female,20-03-2019,,61061,90.5,Mumbai,Active
EMP2831,Akash Ninawe,Human Resource,Senior Executive,Female,08-04-2019,21-05-2020,48645,91.0,Pune,Exited
EMP2832,Akash Ninawe,HR,Associate,Female,05-12-2019,,41886,93.5,Hyderabad,Active
EMP2833,Deepak Verma,HR,Executive,Female,08-10-2020,24-10-2022,24655,73.3,Delhi,Exited
EMP2834,Deepak Ninawe,sales,Executive,Female,29-11-2021,22-09-2023,62536,78.5,Wardha,Exited
EMP2835,Vihaan Shinde,Finance,Manager,Female,12-06-2020,31-08-2020,64381,89.3,Delhi,Exited
EMP2836,Akash Patel,HR,Senior Executive,Male,09-02-2019,,46341,76.1,Pune,Exited
EMP2837,Aarav Kulkarni,sales,Associate,Male,31-05-2020,,46116,85.2,Bengaluru,Active
EMP2838,Aditya Patel,Marketing,Manager,Female,13-05-2022,,47016,96.4,Nagpur,Active
EMP2839,Vikas Mishra,sales,Executive,Female,24-09-2021,07-10-2022,37203,81.6,Mumbai,Exited
EMP2840,Vivaan Pawar,Operations,Coordinator,Female,23-02-2019,,70138,98.3,Indore,Active
EMP2841,Vivaan Patel,Marketing,Associate,Female,04-05-2023,18-07-2023,49671,90.8,Nagpur,Exited
EMP2842,Sakshi Deshmukh,Finance,Executive,Male,29-03-2022,16-05-2023,47494,81.8,Wardha,Exited
